,text,label,id
4081,@novosyolov @yurvaga Они ебанутые! Какие ветераны последний 27 год призывапся 93 года и кто остался?: Ебанутые,negative,1294952055182958592
4082,@blackthorn_g Визжу на ультразвуке 😍,positive,1234978687981772800
4083,"@muy_muy9 Конечно, откуда нам в Твиттере быть 🤣 Просто для каждого своё «все хорошо».",neutral,1316334327572180993
4084,@teamnavalny уроды,negative,1275445467162136576
4085,дримов хочется обнимать и целовать в макушку,positive,1252888055670870017
4086,@Battlecruiser_a жду!! хдд,positive,1311553781511974912
4087,"@riki_tawi До 14 вроде 
По крайней мере брат так сказал",neutral,1245360005613830144
4088,идите вы нахуй со своей сессией,negative,1269992129578840064
4089,"многие удивляются людям, у которых по 100+ непрочитанных сообщений в мессенджерах, а я вот удивляюсь, почему это именно мои сообщения",negative,1291718787893538816
4090,@saikhan2020 @hovd98 Сүүжний мах хэддүгээр зэрэглэлд ордым болоо?,skip,1301152301877321730
4091,@AOtgonbaatar Өнгөрсөн 2 жилд өөрөө яг хийж бүтээсэн вэ? Тодорхой хариулт өгнө үү? Надад чамайг дэмжих ганц үнэнийг өгүүлээч.,skip,1261871223035682816
4092,@Imclown06 подумой...,neutral,1263406489286385664
4093,@great_knee А на кой они нужны вообще?,skip,1212298383341346818
4094,ой это новый юнит ну ладно хоть какой-то движ,neutral,1277832537864310784
4095,@galinavalickaja @topwar_ru Это все чушь эстоно-польская,negative,1314667280475840514
4096,@agreesssor Ты хотела сказать мужа,neutral,1323612887861125120
4097,За мной пришла Полиция. 13.09.2020 https://t.co/HErAthtcUj через @YouTubeз,negative,1305223108786368513
4098,"слушать выпуски юмераджи типо 
нихуя не понимаешь что они говорят но сидишь так задумчиво как будто понимаешь",neutral,1321376489149992960
4099,"@aunvva НЕПРАВДА ТВОЯ РУКА ОЧ КРАСИВАЯ НЕ НАДО МНЕ ТУТ
🥺",positive,1243651514587062275
4100,грустно и хочется кофе,negative,1306247538148814854
4101,от красных носков неприятно несёт гетеронормативностью,negative,1317695224035090432
4102,"@pshonushka Я ПРОВЕРИЛА И В ПРИНЦИПЕ ОН ПРОСТО ЗАМЕНИЛ СИЛЬНО ЗАУМНЫЕ СЛОВА

ну а что Асмо он будто фанфик с ао3 вслух читает",neutral,1287482469525192706
4103,"Мне так противно быть с теми, кто может тебя заменить. Хотя они намного лучше тебя, в разы",negative,1298433579177959424
4104,Я заебалась. Я сильно хочу к Роме,negative,1245634120153063430
4105,"ЛЦИАД2ОЧЖЦЛСЗУЛСЗУЛСЗКЛСЗУОСЩУРСДУОАЗШУ Я КГПЩКЛАЗЦОСЩЯН ЦЛИВБ2ОСЩУ ГУШАИД3АЬЗ2ШС8ЫП, Г2АИ ЩПГУ8 НУ https://t.co/BZqXOqBJi9",skip,1326860126402338818
4106,"@_coooookies Спасибо, я тоже на это надеюсь",speech,1304858342733611009
4107,сейчас бы объяснять кр*шу что такое краш 🗿🗿🗿🗿,neutral,1258477762655944704
4108,Пять минут напряженно пытаюсь понять почему у меня одним способом цикломатическое число равно 7 а другим 6,neutral,1262525303756374016
4109,"@Suvorov_obr@Tularegion71
#Альтернативноелето71 
""Занимательная орфография"" педагог Соколова В.Ю. https://t.co/vyArjKHRLa",neutral,1294188368914505729
4110,@_your___angel__ Как оказалось можно,neutral,1214985699096743938
4111,Я - Активный гражданин - А ТЫ? Давай вместе сделаем город лучше! https://t.co/Czxo9TIlXo,positive,1242357932525793280
4112,@valentin_zeleny А РАЗВЕ НЕ ТАК,neutral,1313511049266634752
4113,"как же она выросла :""3 https://t.co/zJdoveCqA7",neutral,1263369176745422851
4114,"Товарищ, помни! 
Первая рюмка - на протирку рук после магазина!",positive,1246702170298298368
4115,блять как же я люблю бокуто,positive,1335702935574110208
4116,"Круто уметь не засыпать в очень важные моменты, хотя откуда мне знать, я то так не умею🤡",negative,1215687926224445440
4117,@fedosww @mamimi_loves_u периода,neutral,1307404159436677123
4118,они такие солнышки😭,skip,1251861474596868097
4119,@uncleGreK @d5SayyUAL0rLSBL Спасибо!,speech,1287323610269593600
4120,"@vihoba я начинаю диалог с ""читай ау хобейби""
мне весело вхвхвх",positive,1242816290227699712
4121,"Каппадокия, Турция https://t.co/KrNz3j2vef",neutral,1221429597083983872
4122,@sinrenularity САМА ДУРА,negative,1253982609622937601
4123,А ещё я просто люблю эту гифку и готова её пихать везде,positive,1263758630471548928
4124,"Как Литва пыталась закрыть Белорусскую АЭС, и что из этого получилось? (видео) - https://t.co/G98R6XlnXR https://t.co/oU7LNReo5q",neutral,1281221178959462406
4125,@Ultimate_Ded человек заебался 😭 ультимейт дед https://t.co/iL79Vo79cX,negative,1317851478648852481
4126,"@MrVlad06 @1937987e Чтим, Гордимся, помним... Виват Герою...",positive,1256523661609185281
4127,@inari_hiroyuki Зависит от его поведения. Вообще это вопрос к @Mozgovty,neutral,1301568456505073664
4128,"хочу кушоц,но из кушоц только мои акварельные карандаши с маркерами которые сдохли,так что блять иду есть свои слёзы",negative,1278097018066554880
